transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
1074,2019-04-22,12:47:15,3,20,0,Y,1,1,27,2,7.00,3.50,N
1076,2019-04-22,08:26:35,3,14,0,N,1,1,35,2,6.20,3.10,N
1081,2019-04-22,12:27:39,3,14,681,N,1,1,42,1,2.50,2.50,N
1089,2019-04-22,16:16:45,3,16,0,N,1,1,36,2,7.50,3.75,N
1093,2019-04-22,19:26:11,3,16,0,N,1,1,45,2,6.00,3.00,N
1099,2019-04-22,16:07:03,3,14,492,N,1,1,42,1,2.50,2.50,N
1102,2019-04-22,07:03:56,3,20,0,N,1,1,28,1,2.00,2.00,N
1120,2019-04-22,10:01:32,3,20,0,N,1,1,41,2,8.50,4.25,N
1120,2019-04-22,10:01:32,3,20,0,N,1,5,75,1,3.50,3.50,N
1134,2019-04-22,17:22:19,3,20,0,Y,1,1,40,1,3.75,3.75,N
1149,2019-04-22,14:03:18,3,14,0,N,1,1,26,1,3.00,3.00,N
1182,2019-04-22,14:52:42,3,14,0,Y,1,1,39,2,8.50,4.25,N
1188,2019-04-22,08:25:19,3,16,0,N,1,1,29,2,5.00,2.50,N
1189,2019-04-22,13:51:43,3,16,0,N,1,1,40,2,7.50,3.75,N
1199,2019-04-22,07:04:42,3,14,0,N,1,1,29,1,2.50,2.50,N
1210,2019-04-22,12:02:49,3,20,0,N,1,1,39,1,4.25,4.25,N
1213,2019-04-22,10:25:32,3,16,0,N,1,1,28,2,4.00,2.00,N
1217,2019-04-22,12:57:18,3,16,0,N,1,1,28,1,2.00,2.00,N
1224,2019-04-22,07:47:39,3,14,0,Y,1,1,35,2,6.20,3.10,N
1250,2019-04-22,15:16:04,3,20,0,Y,1,1,22,2,4.00,2.00,N
1252,2019-04-22,13:52:32,3,14,0,Y,1,1,59,2,9.00,4.50,N
1257,2019-04-22,15:57:28,3,20,0,Y,1,1,44,2,5.00,2.50,N
1258,2019-04-22,15:25:26,3,20,0,Y,1,1,49,1,3.00,3.00,N
1261,2019-04-22,10:54:26,3,20,0,N,1,1,36,2,7.50,3.75,N
1262,2019-04-22,08:55:26,3,16,0,N,1,1,26,1,3.00,3.00,N
1266,2019-04-22,09:19:23,3,14,189,N,1,1,44,2,5.00,2.50,N
1266,2019-04-22,09:19:23,3,14,189,N,1,5,78,1,4.50,4.50,N
1269,2019-04-22,10:54:00,3,16,0,N,1,1,47,1,3.00,3.00,N
1272,2019-04-22,17:24:53,3,20,0,N,1,1,28,1,2.00,2.00,N
1278,2019-04-22,08:55:04,3,16,0,Y,1,1,23,2,5.00,2.50,N
1278,2019-04-22,08:55:04,3,16,0,Y,1,5,78,1,4.50,4.50,N
1280,2019-04-22,13:15:41,3,20,0,N,1,1,45,2,6.00,3.00,N
1292,2019-04-22,15:18:06,3,16,763,Y,1,1,29,1,2.50,2.50,N
1295,2019-04-22,12:21:20,3,20,712,Y,1,1,53,2,6.00,3.00,N
1298,2019-04-22,08:30:56,3,14,793,Y,1,1,34,2,4.90,2.45,N
1303,2019-04-22,17:23:27,3,20,7,N,1,1,29,2,5.00,2.50,N
1303,2019-04-22,17:23:27,3,20,7,N,1,5,74,1,3.50,3.50,N
1304,2019-04-22,08:21:51,3,16,0,N,1,1,37,2,6.00,3.00,N
1308,2019-04-22,07:15:52,3,20,0,N,1,1,48,1,2.50,2.50,N
1326,2019-04-22,16:55:37,3,20,0,N,1,1,39,1,4.25,4.25,N
1344,2019-04-22,16:46:21,3,14,0,N,1,1,22,2,4.00,2.00,N
1345,2019-04-22,11:15:24,3,20,0,N,1,1,58,1,3.50,3.50,N
1354,2019-04-22,17:06:42,3,16,0,Y,1,1,58,2,7.00,3.50,N
1354,2019-04-22,17:06:42,3,16,0,Y,1,5,71,1,3.75,3.75,N
1370,2019-04-22,12:15:47,3,14,687,Y,1,1,56,2,5.10,2.55,N
1370,2019-04-22,12:15:47,3,14,687,Y,1,5,69,1,3.25,3.25,N
1374,2019-04-22,16:22:35,3,14,0,N,1,1,44,1,2.50,2.50,N
1375,2019-04-22,11:41:10,3,14,0,N,1,1,56,2,5.10,2.55,N
1390,2019-04-22,18:30:37,3,14,0,Y,1,1,49,1,3.00,3.00,N
1402,2019-04-22,07:35:05,3,16,59,N,1,1,48,2,5.00,2.50,N
1406,2019-04-22,16:44:19,3,20,0,N,1,1,36,2,7.50,3.75,N
1406,2019-04-22,16:44:19,3,20,0,N,1,5,71,1,3.75,3.75,N
1412,2019-04-22,16:01:46,3,14,0,N,1,1,26,1,3.00,3.00,N
1414,2019-04-22,13:18:59,3,16,0,Y,1,1,56,1,2.55,2.55,N
1415,2019-04-22,19:17:54,3,20,0,Y,1,1,37,1,3.00,3.00,N
1428,2019-04-22,18:06:27,3,20,0,N,1,1,53,2,6.00,3.00,N
1431,2019-04-22,11:25:30,3,20,0,N,1,1,36,2,7.50,3.75,N
1434,2019-04-22,13:24:57,3,14,0,N,1,1,36,2,7.50,3.75,N
1440,2019-04-22,18:54:19,3,20,507,N,1,1,26,2,6.00,3.00,N
1445,2019-04-22,19:24:55,3,14,0,N,1,1,28,1,2.00,2.00,N
1457,2019-04-22,10:29:54,3,16,445,Y,1,1,59,2,9.00,4.50,N
1457,2019-04-22,10:29:54,3,16,445,Y,1,5,79,1,3.75,3.75,N
1458,2019-04-22,16:16:40,3,16,0,N,1,1,31,2,4.40,2.20,N
1472,2019-04-22,13:58:01,3,20,0,Y,1,1,57,2,6.20,3.10,N
1472,2019-04-22,13:58:01,3,20,0,Y,1,5,73,1,3.75,3.75,N
1474,2019-04-22,07:33:05,3,16,0,Y,1,1,56,2,5.10,2.55,N
1485,2019-04-22,16:29:05,3,14,0,Y,1,1,37,2,6.00,3.00,N
1496,2019-04-22,07:30:08,3,14,0,Y,1,1,36,1,3.75,3.75,N
1498,2019-04-22,13:02:00,3,14,0,Y,1,1,61,1,4.75,4.75,N
1508,2019-04-22,18:42:15,3,16,0,Y,1,1,49,2,6.00,3.00,N
1522,2019-04-22,07:12:55,3,16,341,N,1,1,35,1,3.10,3.10,N
1522,2019-04-22,07:12:55,3,16,341,N,1,5,76,1,3.50,3.50,N
1523,2019-04-22,08:59:00,3,20,0,Y,1,1,56,2,5.10,2.55,N
1524,2019-04-22,18:30:45,3,20,14,Y,1,1,24,1,3.00,3.00,N
1524,2019-04-22,18:30:45,3,20,14,Y,1,5,76,1,3.50,3.50,N
1527,2019-04-22,10:26:36,3,16,63,Y,1,1,59,1,4.50,4.50,N
1533,2019-04-22,09:37:38,3,16,0,Y,1,1,46,1,2.50,2.50,N
1539,2019-04-22,15:24:31,3,16,0,Y,1,1,22,1,2.00,2.00,N
1548,2019-04-22,12:43:33,3,20,0,Y,1,1,31,2,4.40,2.20,N
1559,2019-04-22,10:25:07,3,20,612,N,1,1,50,2,5.00,2.50,N
1562,2019-04-22,13:29:01,3,14,437,N,1,1,25,2,4.40,2.20,N
1566,2019-04-22,17:08:17,3,16,0,Y,1,1,23,2,5.00,2.50,N
1570,2019-04-22,17:07:27,3,14,0,N,1,1,44,2,5.00,2.50,N
1585,2019-04-22,11:20:50,3,20,0,N,1,1,52,1,2.50,2.50,N
1605,2019-04-22,12:01:06,3,20,0,N,1,1,29,2,5.00,2.50,N
1607,2019-04-22,19:35:18,3,20,0,Y,1,1,55,1,4.00,4.00,N
1611,2019-04-22,18:54:20,3,16,0,N,1,1,56,2,5.10,2.55,N
1617,2019-04-22,11:41:17,3,16,195,N,1,1,52,1,2.50,2.50,N
1617,2019-04-22,11:41:17,3,16,195,N,1,5,79,1,3.75,3.75,N
1621,2019-04-22,17:46:07,3,20,0,N,1,1,47,2,6.00,3.00,N
1623,2019-04-22,18:28:41,3,14,0,Y,1,1,26,2,6.00,3.00,N
1625,2019-04-22,14:18:24,3,14,0,N,1,1,42,1,2.50,2.50,N
1649,2019-04-22,08:50:23,3,14,0,Y,1,1,59,1,4.50,4.50,N
1666,2019-04-22,13:30:05,3,14,141,Y,1,1,25,1,2.20,2.20,N
1686,2019-04-22,11:58:55,3,14,0,N,1,1,28,2,4.00,2.00,N
1688,2019-04-22,14:39:56,3,20,0,Y,1,1,29,1,2.50,2.50,N
1696,2019-04-22,17:43:05,3,14,51,N,1,1,29,1,2.50,2.50,N
1698,2019-04-22,16:25:45,3,16,0,N,1,1,39,2,8.50,4.25,N
1700,2019-04-22,12:16:14,3,20,0,Y,1,1,52,2,5.00,2.50,N
1703,2019-04-22,11:26:15,3,16,0,N,1,1,24,2,6.00,3.00,N
1735,2019-04-22,13:19:53,3,16,0,Y,1,1,54,1,2.50,2.50,N
1737,2019-04-22,14:48:36,3,20,311,Y,1,1,60,2,7.50,3.75,N
1737,2019-04-22,14:48:36,3,20,311,Y,1,5,75,1,3.50,3.50,N
1748,2019-04-22,11:03:34,3,14,400,N,1,1,39,1,4.25,4.25,N
1756,2019-04-22,17:34:26,3,20,0,N,1,1,43,1,3.00,3.00,N
1765,2019-04-22,15:23:48,3,14,364,N,1,1,50,2,5.00,2.50,N
1767,2019-04-22,18:08:02,3,14,0,N,1,1,44,1,2.50,2.50,N
1786,2019-04-22,10:04:09,3,16,0,Y,1,1,25,1,2.20,2.20,N
1800,2019-04-22,16:34:35,3,14,284,N,1,1,33,1,3.50,3.50,N
1808,2019-04-22,11:41:54,3,16,0,Y,1,1,59,2,9.00,4.50,N
1812,2019-04-22,18:57:30,3,14,0,Y,1,1,31,2,4.40,2.20,N
1813,2019-04-22,12:41:43,3,16,525,N,1,1,33,1,3.50,3.50,N
1813,2019-04-22,12:41:43,3,16,525,N,1,5,73,1,3.75,3.75,N
1826,2019-04-22,19:06:56,3,16,211,N,1,1,57,1,3.10,3.10,N
1840,2019-04-22,11:00:30,3,16,0,N,1,1,35,1,3.10,3.10,N
1855,2019-04-22,14:03:45,3,20,0,Y,1,1,57,2,6.20,3.10,N
1855,2019-04-22,14:03:45,3,20,0,Y,1,5,69,1,3.25,3.25,N
1857,2019-04-22,09:04:25,3,16,0,N,1,1,26,1,3.00,3.00,N
1857,2019-04-22,09:04:25,3,16,0,N,1,5,74,1,3.50,3.50,N
1865,2019-04-22,10:12:58,3,14,541,N,1,1,58,1,3.50,3.50,N
1881,2019-04-22,11:50:34,3,14,0,Y,1,1,22,2,4.00,2.00,N
1891,2019-04-22,13:09:10,3,14,0,Y,1,1,26,2,6.00,3.00,N
1893,2019-04-22,11:13:54,3,20,0,N,1,1,59,2,9.00,4.50,N
1893,2019-04-22,11:13:54,3,20,0,N,1,5,78,1,4.50,4.50,N
1898,2019-04-22,07:16:20,3,14,299,Y,1,1,50,1,2.50,2.50,N
1899,2019-04-22,07:37:46,3,14,0,Y,1,1,47,1,3.00,3.00,N
1930,2019-04-22,08:38:30,3,20,0,N,1,1,47,1,3.00,3.00,N
1935,2019-04-22,11:11:44,3,16,616,Y,1,1,45,1,3.00,3.00,N
1935,2019-04-22,11:11:44,3,16,616,Y,1,5,73,1,3.75,3.75,N
1939,2019-04-22,15:50:16,3,16,707,N,1,1,37,2,6.00,3.00,N
1959,2019-04-22,15:21:41,3,20,0,N,1,1,39,2,8.50,4.25,N
1966,2019-04-22,09:33:39,3,16,0,Y,1,1,22,2,4.00,2.00,N
1971,2019-04-22,10:44:17,3,20,0,N,1,1,49,2,6.00,3.00,N
1972,2019-04-22,09:50:55,3,20,0,N,1,1,50,1,2.50,2.50,N
1972,2019-04-22,09:50:55,3,20,0,N,1,5,76,1,3.50,3.50,N
1976,2019-04-22,17:54:10,3,14,0,Y,1,1,58,2,7.00,3.50,N
1977,2019-04-22,09:17:42,3,16,664,N,1,1,58,2,7.00,3.50,N
1993,2019-04-22,17:57:34,3,16,0,Y,1,1,43,2,6.00,3.00,N
1993,2019-04-22,17:57:34,3,16,0,Y,1,5,71,1,3.75,3.75,N
2005,2019-04-22,16:04:29,3,20,0,Y,1,1,54,1,2.50,2.50,N
2005,2019-04-22,16:04:29,3,20,0,Y,1,5,70,1,3.25,3.25,N
2022,2019-04-22,09:49:11,3,16,0,N,1,1,55,1,4.00,4.00,N
2030,2019-04-22,07:56:07,3,20,0,Y,1,1,26,1,3.00,3.00,N
2032,2019-04-22,12:10:05,3,14,0,Y,1,1,46,1,2.50,2.50,N
2041,2019-04-22,07:26:18,3,20,277,N,1,1,44,2,5.00,2.50,N
2048,2019-04-22,14:48:19,3,16,216,N,1,1,36,1,3.75,3.75,N
2048,2019-04-22,14:48:19,3,16,216,N,1,5,75,1,3.50,3.50,N
2061,2019-04-22,12:10:37,3,16,114,Y,1,1,53,2,6.00,3.00,N
2068,2019-04-22,15:58:42,3,20,0,N,1,1,29,2,5.00,2.50,N
2069,2019-04-22,07:39:29,3,20,247,N,1,1,28,1,2.00,2.00,N
2070,2019-04-22,19:56:11,3,16,0,N,1,1,37,2,6.00,3.00,N
2094,2019-04-22,12:48:43,3,20,0,N,1,1,40,2,7.50,3.75,N
2099,2019-04-22,16:43:49,3,20,0,Y,1,1,39,2,8.50,4.25,N
2110,2019-04-22,18:18:24,3,14,0,N,1,1,34,2,4.90,2.45,N
2117,2019-04-22,08:16:00,3,20,0,N,1,1,53,2,6.00,3.00,N
2117,2019-04-22,08:16:00,3,20,0,N,1,5,69,1,3.25,3.25,N
2119,2019-04-22,13:02:40,3,16,0,Y,1,1,39,2,8.50,4.25,N
2124,2019-04-22,11:40:33,3,20,0,N,1,1,32,2,6.00,3.00,N
2125,2019-04-22,11:26:22,3,20,0,N,1,1,32,1,3.00,3.00,N
2138,2019-04-22,14:40:44,3,14,44,Y,1,1,28,1,2.00,2.00,N
2138,2019-04-22,14:40:44,3,14,44,Y,1,5,70,1,3.25,3.25,N
2140,2019-04-22,15:38:15,3,14,0,N,1,1,47,1,3.00,3.00,N
2154,2019-04-22,12:09:44,3,20,0,N,1,1,59,1,4.50,4.50,N
2171,2019-04-22,13:25:38,3,20,0,N,1,1,41,2,8.50,4.25,N
2174,2019-04-22,19:15:09,3,20,0,N,1,1,54,2,5.00,2.50,N
2175,2019-04-22,08:08:05,3,14,692,Y,1,1,48,2,5.00,2.50,N
2179,2019-04-22,13:12:15,3,20,423,N,1,1,58,2,7.00,3.50,N
2181,2019-04-22,11:17:50,3,16,0,Y,1,1,35,1,3.10,3.10,N
2187,2019-04-22,09:47:55,3,16,0,Y,1,1,27,2,7.00,3.50,N
2203,2019-04-22,16:29:09,3,16,0,N,1,1,41,2,8.50,4.25,N
2213,2019-04-22,07:48:13,3,16,0,Y,1,1,35,1,3.10,3.10,N
2221,2019-04-22,18:09:19,3,14,322,Y,1,1,26,1,3.00,3.00,N
2223,2019-04-22,10:46:32,3,16,506,N,1,1,35,2,6.20,3.10,N
2226,2019-04-22,19:21:23,3,20,0,Y,1,1,29,1,2.50,2.50,N
2227,2019-04-22,18:54:28,3,14,0,Y,1,1,51,2,6.00,3.00,N
2231,2019-04-22,12:39:48,3,14,0,Y,1,1,24,2,6.00,3.00,N
2235,2019-04-22,15:46:14,3,14,0,Y,1,1,47,1,3.00,3.00,N
2236,2019-04-22,14:54:46,3,20,0,N,1,1,23,2,5.00,2.50,N
2242,2019-04-22,07:10:19,3,16,546,Y,1,1,53,2,6.00,3.00,N
2248,2019-04-22,10:37:26,3,16,0,Y,1,1,45,1,3.00,3.00,N
2248,2019-04-22,10:37:26,3,16,0,Y,1,5,78,1,4.50,4.50,N
2257,2019-04-22,10:19:33,3,20,640,Y,1,1,25,1,2.20,2.20,N
2258,2019-04-22,11:25:05,3,16,0,Y,1,1,28,1,2.00,2.00,N
2263,2019-04-22,19:44:01,3,20,0,Y,1,1,35,2,6.20,3.10,N
2275,2019-04-22,18:45:53,3,20,0,N,1,1,54,2,5.00,2.50,N
2287,2019-04-22,15:54:57,3,16,0,Y,1,1,59,2,9.00,4.50,N
2301,2019-04-22,17:53:40,3,14,0,N,1,1,34,2,4.90,2.45,N
2316,2019-04-22,13:44:57,3,20,0,N,1,1,55,2,8.00,4.00,N
2322,2019-04-22,19:59:43,3,14,0,Y,1,1,36,1,3.75,3.75,N
2323,2019-04-22,19:46:22,3,20,0,N,1,1,50,1,2.50,2.50,N
2325,2019-04-22,07:25:35,3,16,0,N,1,1,48,2,5.00,2.50,N
2343,2019-04-22,17:28:12,3,20,224,N,1,1,32,1,3.00,3.00,N
2355,2019-04-22,12:05:08,3,14,0,Y,1,1,54,2,5.00,2.50,N
2356,2019-04-22,16:27:25,3,16,0,N,1,1,38,2,7.50,3.75,N
2364,2019-04-22,09:11:14,3,16,597,Y,1,1,42,2,5.00,2.50,N
2378,2019-04-22,07:28:00,3,16,0,N,1,1,44,2,5.00,2.50,N
2384,2019-04-22,12:19:22,3,20,0,N,1,1,23,1,2.50,2.50,N
2409,2019-04-22,16:29:25,3,20,0,N,1,1,36,1,3.75,3.75,N
2425,2019-04-22,12:32:14,3,16,510,Y,1,1,42,1,2.50,2.50,N
2445,2019-04-22,13:03:19,3,20,458,N,1,1,54,2,5.00,2.50,N
2452,2019-04-22,13:17:20,3,16,0,N,1,1,50,1,2.50,2.50,N
2468,2019-04-22,12:59:18,3,16,0,N,1,1,48,2,5.00,2.50,N
2472,2019-04-22,08:19:40,3,16,0,Y,1,1,45,1,3.00,3.00,N
2472,2019-04-22,08:19:40,3,16,0,Y,1,5,76,1,3.50,3.50,N
2473,2019-04-22,15:22:47,3,14,0,N,1,1,48,2,5.00,2.50,N
2478,2019-04-22,15:41:34,3,20,0,N,1,1,56,2,5.10,2.55,N
2492,2019-04-22,16:47:00,3,14,0,Y,1,1,52,1,2.50,2.50,N
2497,2019-04-22,11:17:54,3,20,0,N,1,1,38,1,3.75,3.75,N
2497,2019-04-22,11:17:54,3,20,0,N,1,5,73,1,3.75,3.75,N
2505,2019-04-22,07:41:55,3,16,0,Y,1,1,39,1,4.25,4.25,N
2506,2019-04-22,07:48:16,3,20,435,Y,1,1,39,2,8.50,4.25,N
2509,2019-04-22,17:29:23,3,14,586,Y,1,1,53,2,6.00,3.00,N
2512,2019-04-22,12:29:35,3,14,0,Y,1,1,30,1,3.00,3.00,N
2513,2019-04-22,07:08:40,3,14,0,Y,1,1,54,2,5.00,2.50,N
2515,2019-04-22,17:24:59,3,20,0,Y,1,1,45,2,6.00,3.00,N
2529,2019-04-22,13:16:43,3,14,0,N,1,1,36,2,7.50,3.75,N
2535,2019-04-22,14:46:29,3,14,0,N,1,1,28,1,2.00,2.00,N
2541,2019-04-22,09:44:46,3,16,0,N,1,1,51,2,6.00,3.00,N
2544,2019-04-22,18:21:59,3,14,0,Y,1,1,31,2,4.40,2.20,N
2556,2019-04-22,17:20:19,3,16,0,N,1,1,58,2,7.00,3.50,N
2556,2019-04-22,17:20:19,3,16,0,N,1,5,77,1,3.00,3.00,N
2558,2019-04-22,12:30:54,3,16,0,Y,1,1,59,1,4.50,4.50,N
2564,2019-04-22,17:07:45,3,16,689,N,1,1,42,2,5.00,2.50,N
2564,2019-04-22,17:07:45,3,16,689,N,1,5,74,1,3.50,3.50,N
2567,2019-04-22,07:10:18,3,20,0,N,1,1,32,1,3.00,3.00,N
2570,2019-04-22,11:36:20,3,20,185,Y,1,1,57,2,6.20,3.10,N
2581,2019-04-22,16:43:25,3,16,0,Y,1,1,50,2,5.00,2.50,N
2590,2019-04-22,18:57:12,3,14,0,Y,1,1,56,2,5.10,2.55,N
2603,2019-04-22,15:32:50,3,20,0,N,1,1,38,2,7.50,3.75,N
2603,2019-04-22,15:32:50,3,20,0,N,1,5,78,1,4.50,4.50,N
2609,2019-04-22,11:31:22,3,14,0,Y,1,1,57,2,6.20,3.10,N
2614,2019-04-22,15:05:40,3,14,0,N,1,1,22,2,4.00,2.00,N
2626,2019-04-22,18:50:57,3,16,0,N,1,1,23,2,5.00,2.50,N
2629,2019-04-22,18:43:59,3,20,0,Y,1,1,28,2,4.00,2.00,N
2633,2019-04-22,08:27:36,3,16,0,Y,1,1,43,2,6.00,3.00,N
2640,2019-04-22,17:17:53,3,16,0,Y,1,1,49,1,3.00,3.00,N
2640,2019-04-22,17:17:53,3,16,0,Y,1,5,79,1,3.75,3.75,N
2646,2019-04-22,09:39:49,3,20,0,Y,1,1,28,1,2.00,2.00,N
2648,2019-04-22,17:06:06,3,20,0,N,1,1,56,2,5.10,2.55,N
2654,2019-04-22,16:32:47,3,20,0,N,1,1,28,1,2.00,2.00,N
2659,2019-04-22,13:29:58,3,16,0,N,1,1,51,1,3.00,3.00,N
2662,2019-04-22,08:57:36,3,14,0,Y,1,1,34,2,4.90,2.45,N
2662,2019-04-22,08:57:36,3,14,0,Y,1,5,79,1,3.75,3.75,N
2682,2019-04-22,17:35:07,3,14,0,N,1,1,30,1,3.00,3.00,N
2688,2019-04-22,14:55:40,3,14,0,Y,1,1,61,2,9.50,4.75,N
2705,2019-04-22,10:46:56,3,14,0,Y,1,1,58,2,7.00,3.50,N
2714,2019-04-22,14:49:49,3,14,0,Y,1,1,48,1,2.50,2.50,N
2721,2019-04-22,08:24:17,3,20,0,N,1,1,61,2,9.50,4.75,N
2724,2019-04-22,18:26:02,3,20,0,N,1,1,59,2,9.00,4.50,N
2728,2019-04-22,13:40:54,3,20,765,N,1,1,57,2,6.20,3.10,N
2745,2019-04-22,15:07:51,3,14,81,Y,1,1,54,2,5.00,2.50,N
2760,2019-04-22,19:08:13,3,20,0,N,1,1,38,2,7.50,3.75,N
2804,2019-04-22,08:10:14,3,16,685,Y,1,1,37,1,3.00,3.00,N
2812,2019-04-22,18:41:53,3,14,0,N,1,1,54,1,2.50,2.50,N
2816,2019-04-22,10:34:45,3,20,729,N,1,1,50,1,2.50,2.50,N
2826,2019-04-22,08:28:58,3,20,0,N,1,1,55,2,8.00,4.00,N
2829,2019-04-22,08:08:33,3,20,0,Y,1,1,45,2,6.00,3.00,N
2830,2019-04-22,08:02:35,3,14,745,Y,1,1,56,2,5.10,2.55,N
2838,2019-04-22,14:42:50,3,14,302,N,1,1,49,1,3.00,3.00,N
2847,2019-04-22,08:28:36,3,14,723,N,1,1,25,1,2.20,2.20,N
2860,2019-04-22,08:03:31,3,14,0,N,1,1,22,2,4.00,2.00,N
2879,2019-04-22,07:38:31,3,14,0,N,1,1,43,1,3.00,3.00,N
2896,2019-04-22,13:19:02,3,16,262,Y,1,1,50,2,5.00,2.50,N
2910,2019-04-22,10:03:37,3,20,0,N,1,1,56,1,2.55,2.55,N
2911,2019-04-22,08:39:54,3,16,0,Y,1,1,41,2,8.50,4.25,N
2911,2019-04-22,08:39:54,3,16,0,Y,1,5,73,1,3.75,3.75,N
2922,2019-04-22,11:51:03,3,14,678,Y,1,1,54,2,5.00,2.50,N
2938,2019-04-22,17:36:03,3,14,0,N,1,1,31,2,4.40,2.20,N
2938,2019-04-22,17:36:03,3,14,0,N,1,5,79,1,3.75,3.75,N
2942,2019-04-22,10:39:45,3,14,0,Y,1,1,44,2,5.00,2.50,N
2951,2019-04-22,07:49:47,3,16,0,Y,1,1,40,2,7.50,3.75,N
2958,2019-04-22,13:49:05,3,16,0,Y,1,1,50,1,2.50,2.50,N
2958,2019-04-22,13:49:05,3,16,0,Y,1,5,69,1,3.25,3.25,N
2962,2019-04-22,07:53:15,3,16,0,Y,1,1,44,2,5.00,2.50,N
2962,2019-04-22,07:53:15,3,16,0,Y,1,5,74,1,3.50,3.50,N
2964,2019-04-22,15:19:17,3,14,0,Y,1,1,41,1,4.25,4.25,N
2974,2019-04-22,16:07:06,3,20,0,Y,1,1,57,2,6.20,3.10,N
2977,2019-04-22,10:05:49,3,16,242,Y,1,1,49,2,6.00,3.00,N
2985,2019-04-22,12:26:55,3,16,0,Y,1,1,58,2,7.00,3.50,N
2985,2019-04-22,12:26:55,3,16,0,Y,1,5,70,1,3.25,3.25,N
3001,2019-04-22,11:40:02,3,16,0,Y,1,1,41,2,8.50,4.25,N
3028,2019-04-22,11:01:47,3,14,0,N,1,1,45,1,3.00,3.00,N
3038,2019-04-22,13:37:43,3,20,0,N,1,1,42,1,2.50,2.50,N
3044,2019-04-22,16:59:40,3,20,545,Y,1,1,51,1,3.00,3.00,N
3069,2019-04-22,16:33:59,3,20,0,Y,1,1,56,1,2.55,2.55,N
3070,2019-04-22,08:15:00,3,16,16,N,1,1,41,1,4.25,4.25,N
3070,2019-04-22,08:15:00,3,16,16,N,1,5,79,1,3.75,3.75,N
3073,2019-04-22,17:51:31,3,16,0,Y,1,1,25,1,2.20,2.20,N
3077,2019-04-22,16:15:40,3,14,476,Y,1,1,37,2,6.00,3.00,N
3082,2019-04-22,14:21:12,3,14,0,Y,1,1,33,1,3.50,3.50,N
3095,2019-04-22,18:54:04,3,16,0,N,1,1,38,1,3.75,3.75,N
3108,2019-04-22,19:46:37,3,20,732,Y,1,1,55,2,8.00,4.00,N
3147,2019-04-22,14:11:19,3,16,0,Y,1,1,45,1,3.00,3.00,N
3188,2019-04-22,12:14:28,3,14,0,Y,1,1,52,1,2.50,2.50,N
3189,2019-04-22,18:03:49,3,20,0,Y,1,1,24,1,3.00,3.00,N
3191,2019-04-22,12:17:54,3,14,686,N,1,1,41,1,4.25,4.25,N
3194,2019-04-22,08:29:39,3,14,0,Y,1,1,50,1,2.50,2.50,N
3217,2019-04-22,18:51:33,3,16,667,N,1,1,60,2,7.50,3.75,N
3218,2019-04-22,08:32:07,3,20,0,Y,1,1,27,2,7.00,3.50,N
3228,2019-04-22,15:08:47,3,20,0,Y,1,1,56,2,5.10,2.55,N
3231,2019-04-22,14:42:19,3,16,0,N,1,1,23,2,5.00,2.50,N
3231,2019-04-22,14:42:19,3,16,0,N,1,5,74,1,3.50,3.50,N
3235,2019-04-22,14:43:23,3,20,0,Y,1,1,34,2,4.90,2.45,N
3239,2019-04-22,17:59:43,3,16,579,Y,1,1,51,2,6.00,3.00,N
3240,2019-04-22,11:10:24,3,16,0,Y,1,1,49,2,6.00,3.00,N
3240,2019-04-22,11:10:24,3,16,0,Y,1,5,72,1,3.25,3.25,N
3242,2019-04-22,13:58:03,3,16,652,Y,1,1,45,2,6.00,3.00,N
3245,2019-04-22,11:48:18,3,14,0,Y,1,1,23,1,2.50,2.50,N
3249,2019-04-22,17:42:38,3,16,513,N,1,1,44,2,5.00,2.50,N
3270,2019-04-22,14:59:17,3,16,531,N,1,1,23,2,5.00,2.50,N
3273,2019-04-22,15:46:05,3,14,0,Y,1,1,38,1,3.75,3.75,N
3273,2019-04-22,15:46:05,3,14,0,Y,1,5,72,1,3.25,3.25,N
3276,2019-04-22,13:10:33,3,14,0,N,1,1,56,2,5.10,2.55,N
3292,2019-04-22,15:16:08,3,16,0,Y,1,1,30,2,6.00,3.00,N
3299,2019-04-22,10:09:24,3,14,282,Y,1,1,46,1,2.50,2.50,N
3301,2019-04-22,13:35:33,3,20,620,Y,1,1,51,2,6.00,3.00,N
3319,2019-04-22,16:29:06,3,14,0,N,1,1,52,2,5.00,2.50,N
3324,2019-04-22,13:10:51,3,14,173,N,1,1,49,2,6.00,3.00,N
3327,2019-04-22,15:20:22,3,14,0,Y,1,1,57,1,3.10,3.10,N
3332,2019-04-22,12:16:28,3,16,0,Y,1,1,38,2,7.50,3.75,N
3340,2019-04-22,08:42:38,3,14,0,Y,1,1,61,2,9.50,4.75,N
3340,2019-04-22,08:42:38,3,14,0,Y,1,5,71,1,3.75,3.75,N
3351,2019-04-22,15:46:40,3,14,624,Y,1,1,41,1,4.25,4.25,N
3353,2019-04-22,15:16:08,3,14,0,N,1,1,23,2,5.00,2.50,N
3355,2019-04-22,11:20:13,3,20,0,Y,1,1,49,1,3.00,3.00,N
3359,2019-04-22,15:03:06,3,20,347,Y,1,1,34,1,2.45,2.45,N
3359,2019-04-22,15:03:06,3,20,347,Y,1,5,72,1,3.25,3.25,N
